Rating,Publication Cost,ISBN,Book Title,Year,Genres,Link,Total Revenue,Book URL
4.66,8.0,0992382009,Letters from your soul,2014,"young-adult, science-fiction, dystopia, fantasy, science-fiction, romance, adventure, book-club, young-adult, teen, apocalyptic, post-apocalyptic, action",dir20/19532388-letters-from-your-soul.html,29.0,https://www.goodreads.com/author/show/7574275.Victor_Noble
4.27,907.0,0060788194,"A Fistful of Charms (The Hollows, #4)",2006,"fantasy, fantasy, paranormal, fantasy, urban-fantasy, paranormal, vampires, paranormal, witches, fiction, paranormal, demons, fantasy, supernatural, romance, paranormal-romance, romance",dir20/30260.A_Fistful_of_Charms.html,33594.0,https://www.goodreads.com/author/show/17054.Kim_Harrison
4.0,6178.0,0765328658,"Anna Dressed in Blood (Anna, #1)",2011,"young-adult, fantasy, paranormal, horror, paranormal, ghosts, fantasy, romance, fantasy, supernatural, fantasy, urban-fantasy, fiction",dir20/9378297-anna-dressed-in-blood.html,47759.0,https://www.goodreads.com/author/show/4086715.Kendare_Blake
4.11,409.0,0060007761,The Gulag Archipelago 1918-1956,1973,"history, non-fiction, classics, cultural, russia, biography, politics, literature, russian-literature, literature, autobiography, memoir, literature, 20th-century",dir20/70561.The_Gulag_Archipelago_1918_1956.html,9396.0,https://www.goodreads.com/author/show/10420.Aleksandr_Solzhenitsyn
4.13,47.0,1453885935,Lightmasters,2010,"fantasy, adventure, mystery, young-adult, fantasy, magic, fantasy, paranormal, fiction, drama, action, thriller",dir20/11805486-lightmasters.html,114.0,https://www.goodreads.com/author/show/4492558.M_G_Wells
4.45,2069.0,1423157516,"Never Fade (The Darkest Minds, #2)",2013,"science-fiction, dystopia, young-adult, fantasy, fantasy, paranormal, romance, science-fiction, adventure, fantasy, supernatural, fiction, apocalyptic, post-apocalyptic",dir20/16150830-never-fade.html,16024.0,https://www.goodreads.com/author/show/2973783.Alexandra_Bracken
3.96,2113.0,0786839171,"The Warrior Heir (The Heir Chronicles, #1)",2006,"fantasy, young-adult, fantasy, magic, fiction, adventure, fantasy, urban-fantasy, young-adult, teen, romance, young-adult, young-adult-fantasy",dir20/213647.The_Warrior_Heir.html,29055.0,https://www.goodreads.com/author/show/125308.Cinda_Williams_Chima
4.56,568.0,1563891379,"The Sandman, Vol. 7 (The Sandman #7)",1994,"sequential-art, graphic-novels, graphic-novels-comics, sequential-art, comics, horror, comics, comic-book, fantasy, mythology",dir20/25105.The_Sandman_Vol_7.html,27887.0,https://www.goodreads.com/author/show/1221698.Neil_Gaiman
4.71,273.0,Unknown,à®ªà¯à®©à¯à®©à®¿à®¯à®¿à®©à¯ à®à¯à®²à¯à®µà®©à¯ [Ponniyin Selvan],1950,"historical-fiction, fiction, classics, novels, asian-literature, indian-literature, literature, drama",dir20/1108124._Ponniyin_Selvan_.html,2877.0,https://www.goodreads.com/author/show/63244.Kalki
4.85,104.0,Unknown,Van Laven Chronicles,2014,romance,dir20/23258641-van-laven-chronicles.html,201.0,https://www.goodreads.com/author/show/8472193.Tyler_Chase
4.09,463.0,0060725133,"Reunion (The Mediator, #3)",2001,"young-adult, fantasy, paranormal, fantasy, paranormal, ghosts, romance, fantasy, supernatural, young-adult, teen, fiction, womens-fiction, chick-lit, mystery",dir20/199785.Reunion.html,23280.0,https://www.goodreads.com/author/show/11654.Meg_Cabot
4.08,1194.0,1857232097,"The Fires of Heaven (Wheel of Time, #5)",1993,"fantasy, fiction, fantasy, epic-fantasy, science-fiction-fantasy, fantasy, high-fantasy, epic",dir20/13895.The_Fires_of_Heaven.html,68479.0,https://www.goodreads.com/author/show/6252.Robert_Jordan
3.8,1682.0,0441017835,"A Touch of Dead (Sookie Stackhouse, #4.1, #4.3, #5.1, #7.1, #8.1)",2009,"paranormal, vampires, fantasy, paranormal, fantasy, urban-fantasy, fiction, romance, mystery, romance, paranormal-romance, fantasy, short-stories, fantasy, supernatural",dir20/6202318-a-touch-of-dead.html,33648.0,https://www.goodreads.com/author/show/17061.Charlaine_Harris
3.76,3164.0,1555974708,Out Stealing Horses,2003,"fiction, book-club, adult-fiction, contemporary, novels, european-literature, scandinavian-literature, literary-fiction, historical-fiction, literature, modern",dir20/398323.Out_Stealing_Horses.html,17228.0,https://www.goodreads.com/author/show/225944.Per_Petterson
4.17,784.0,185723135X,"Use of Weapons (Culture, #3)",1990,"science-fiction, fiction, science-fiction, space-opera, culture, space, adventure, fantasy, science-fiction-fantasy, war, speculative-fiction",dir20/12007.Use_of_Weapons.html,17481.0,https://www.goodreads.com/author/show/5807106.Iain_M_Banks
4.13,2015.0,0399254838,"Wolfsbane (Nightshade, #2)",2011,"young-adult, shapeshifters, werewolves, fantasy, paranormal, fantasy, romance, romance, paranormal-romance, fantasy, supernatural, fantasy, urban-fantasy, animals, wolves",dir20/7263429-wolfsbane.html,32155.0,https://www.goodreads.com/author/show/3041100.Andrea_Cremer
3.94,490.0,Unknown,Time Enough for Love,1973,"science-fiction, fiction, science-fiction-fantasy, fantasy, science-fiction, time-travel, classics, speculative-fiction, novels, space, romance",dir20/353.Time_Enough_for_Love.html,21050.0,https://www.goodreads.com/author/show/205.Robert_A_Heinlein
4.13,3719.0,Unknown,"Undeniable (Undeniable, #1)",2012,"romance, adult-fiction, erotica, contemporary, romance, contemporary-romance, dark, adult, sociology, abuse, romance, erotic-romance, new-adult, drama",dir20/16109563-undeniable.html,33381.0,https://www.goodreads.com/author/show/6554504.Madeline_Sheehan
4.03,1999.0,0399256121,"Bloodrose (Nightshade, #3)",2012,"young-adult, shapeshifters, werewolves, fantasy, paranormal, fantasy, romance, romance, paranormal-romance, animals, wolves, fantasy, supernatural, fantasy, magic, fantasy, urban-fantasy",dir20/8130839-bloodrose.html,17999.0,https://www.goodreads.com/author/show/3041100.Andrea_Cremer
3.9,2971.0,0345497511,The City & the City,2009,"fantasy, fiction, science-fiction, mystery, mystery, crime, fantasy, urban-fantasy, speculative-fiction, science-fiction-fantasy, book-club, mystery, noir",dir20/4703581-the-city-the-city.html,23038.0,https://www.goodreads.com/author/show/33918.China_Mi_ville
3.97,1328.0,1408846403,The Bridges of Constantine,1993,"novels, romance, literature, fiction, drama, love, historical-fiction, roman, poetry, politics",dir20/18632934-the-bridges-of-constantine.html,13870.0,https://www.goodreads.com/author/show/2993185.Ahlam_Mosteghanemi
4.15,90.0,0679752455,The Fan Man,1974,"fiction, humor, literature, novels, humor, comedy, contemporary, modern, literature, 20th-century",dir20/815527.The_Fan_Man.html,794.0,https://www.goodreads.com/author/show/34872.William_Kotzwinkle
3.85,573.0,0752876872,The Glass Lake,1994,"fiction, womens-fiction, chick-lit, cultural, ireland, romance, european-literature, irish-literature, contemporary, drama, novels, adult-fiction, womens-fiction",dir20/34310.The_Glass_Lake.html,14093.0,https://www.goodreads.com/author/show/3532.Maeve_Binchy
4.21,3554.0,0991686004,"Ten Tiny Breaths (Ten Tiny Breaths, #1)",2012,"new-adult, romance, contemporary, young-adult, romance, contemporary-romance, womens-fiction, chick-lit, fiction, drama, realistic-fiction, death",dir20/15990969-ten-tiny-breaths.html,37766.0,https://www.goodreads.com/author/show/4866520.K_A_Tucker
4.07,4777.0,0803736991,"My Life Next Door (My Life Next Door, #1)",2012,"young-adult, romance, contemporary, womens-fiction, chick-lit, realistic-fiction, fiction, romance, contemporary-romance, young-adult, young-adult-contemporary, young-adult, teen, young-adult, young-adult-romance",dir20/12294652-my-life-next-door.html,55915.0,https://www.goodreads.com/author/show/4660036.Huntley_Fitzpatrick
4.31,858.0,0345382846,"Here be Dragons (Welsh Princes, #1)",1985,"historical-fiction, fiction, historical-fiction, medieval, fantasy, romance, european-literature, british-literature, romance, historical-romance, book-club, adult, literature",dir20/77449.Here_be_Dragons.html,12718.0,https://www.goodreads.com/author/show/24655.Sharon_Kay_Penman
3.31,273.0,1497465141,"Love, Lex (The Undergrad Years, #1)",2014,"new-adult, romance, contemporary, romance, contemporary-romance, adult-fiction, erotica, young-adult, humor, humor, funny, young-adult, coming-of-age, fiction",dir20/20567976-love-lex.html,792.0,https://www.goodreads.com/author/show/6940334.Avery_Aster
3.97,611.0,2020418770,V.,1961,"fiction, literature, classics, contemporary, novels, literature, american, literary-fiction",dir20/5809.V_.html,11752.0,https://www.goodreads.com/author/show/235.Thomas_Pynchon
4.22,72.0,Unknown,"Arrow of the Mist (Arrow of the Mist, #1)",2013,"fantasy, young-adult, childrens, middle-grade, young-adult, young-adult-fantasy, fantasy, paranormal, adventure, romance, fantasy, magic, fantasy, high-fantasy, childrens",dir20/17560444-arrow-of-the-mist.html,168.0,https://www.goodreads.com/author/show/6980508.Christina_Mercer
3.72,2612.0,0439771277,Out of the Dust,1997,"historical-fiction, young-adult, poetry, fiction, childrens, academic, school, childrens, middle-grade, childrens, juvenile, classics, academic, read-for-school",dir20/25346.Out_of_the_Dust.html,38092.0,https://www.goodreads.com/author/show/4057.Karen_Hesse
4.08,2936.0,1451533969,"Love Unscripted (Love, #1)",2010,"romance, romance, contemporary-romance, contemporary, new-adult, adult, womens-fiction, chick-lit, love, adult-fiction, erotica, young-adult, fiction",dir20/8204005-love-unscripted.html,50343.0,https://www.goodreads.com/author/show/3980637.Tina_Reber
4.17,726.0,1585678449,"The 13Â½ Lives of Captain Bluebear (Zamonia, #1)",1999,"fantasy, fiction, humor, european-literature, german-literature, young-adult, adventure, childrens",dir20/62032.The_13_Lives_of_Captain_Bluebear.html,8553.0,https://www.goodreads.com/author/show/34878.Walter_Moers
4.0,5590.0,0803734735,"Bitterblue (Graceling Realm, #3)",2012,"fantasy, young-adult, romance, fiction, fantasy, magic, young-adult, teen, young-adult, young-adult-fantasy, adventure",dir20/12680907-bitterblue.html,49706.0,https://www.goodreads.com/author/show/1373880.Kristin_Cashore
3.93,3452.0,0978970764,"John Dies at the End (John Dies at the End, #1)",2007,"horror, fiction, humor, fantasy, science-fiction, humor, comedy, horror, bizarro-fiction, fantasy, supernatural, adult, literature, american",dir20/1857440.John_Dies_at_the_End.html,28711.0,https://www.goodreads.com/author/show/225033.David_Wong
4.35,581.0,0765348802,"Memories of Ice (Malazan Book of the Fallen, #3)",2001,"fantasy, fantasy, epic-fantasy, fiction, fantasy, high-fantasy, epic, science-fiction-fantasy, fantasy, dark-fantasy, war, fantasy, magic, novels",dir20/175983.Memories_of_Ice.html,19348.0,https://www.goodreads.com/author/show/31232.Steven_Erikson
4.19,1151.0,0060887184,"The Last Kingdom (The Saxon Stories, #1)",2004,"historical-fiction, fiction, fantasy, historical-fiction, medieval, adventure, european-literature, british-literature, war",dir20/68527.The_Last_Kingdom.html,21556.0,https://www.goodreads.com/author/show/12542.Bernard_Cornwell
4.04,4035.0,Unknown,"Flat-Out Love (Flat-Out Love, #1)",2011,"romance, young-adult, new-adult, contemporary, womens-fiction, chick-lit, romance, contemporary-romance, fiction, academic, college, realistic-fiction, humor, funny",dir20/11096647-flat-out-love.html,37318.0,https://www.goodreads.com/author/show/22159.Jessica_Park
4.25,1283.0,0425233367,"Archangel's Kiss (Guild Hunter, #2)",2010,"romance, paranormal-romance, paranormal, angels, fantasy, paranormal, fantasy, urban-fantasy, romance, paranormal, vampires, fantasy, adult, fantasy, supernatural, fiction",dir20/6582637-archangel-s-kiss.html,26284.0,https://www.goodreads.com/author/show/71688.Nalini_Singh
3.75,1346.0,1416978933,"The Hollow (The Hollow, #1)",2009,"young-adult, fantasy, paranormal, fantasy, paranormal, ghosts, romance, romance, paranormal-romance, fantasy, supernatural, mystery, young-adult, teen, fantasy, urban-fantasy",dir20/2998814-the-hollow.html,14755.0,https://www.goodreads.com/author/show/1290625.Jessica_Verday
3.56,2052.0,0767905180,Jemima J,1998,"womens-fiction, chick-lit, romance, romance, contemporary-romance, adult-fiction, adult, humor, european-literature, british-literature, novels, contemporary, fiction",dir20/227941.Jemima_J.html,85116.0,https://www.goodreads.com/author/show/12915.Jane_Green
4.29,836.0,1741662095,"Erak's Ransom (Ranger's Apprentice, #5)",2007,"fantasy, young-adult, adventure, fiction, historical-fiction, medieval, young-adult, teen, historical-fiction",dir20/2836109-erak-s-ransom.html,22970.0,https://www.goodreads.com/author/show/34049.John_Flanagan
4.37,707.0,0060525614,"Forest of Secrets (Warriors, #3)",2003,"fantasy, animals, fiction, young-adult, animals, cats, adventure, childrens",dir20/831194.Forest_of_Secrets.html,19142.0,https://www.goodreads.com/author/show/27498.Erin_Hunter
3.51,2298.0,0375706860,Snow,2002,"fiction, literature, book-club, novels, cultural, turkish, contemporary, asian-literature, turkish-literature, nobel-prize, historical-fiction, religion, islam",dir20/11691.Snow.html,21805.0,https://www.goodreads.com/author/show/1728.Orhan_Pamuk
4.57,74.0,Unknown,"Armageddon Cometh (Species Intervention #6609, #3)",2012,"science-fiction, young-adult",dir20/15992895-armageddon-cometh.html,197.0,https://www.goodreads.com/author/show/6521036.J_K_Accinni
3.74,877.0,006093140X,The Golden Notebook,1962,"fiction, classics, feminism, literature, novels, european-literature, british-literature, womens, literature, 20th-century, literary-fiction, cultural, africa",dir20/24100.The_Golden_Notebook.html,10059.0,https://www.goodreads.com/author/show/7728.Doris_Lessing
3.95,1124.0,0099498596,Circle of Friends,1990,"fiction, romance, cultural, ireland, european-literature, irish-literature, historical-fiction, contemporary, novels, adult, drama, book-club",dir20/41977.Circle_of_Friends.html,33154.0,https://www.goodreads.com/author/show/3532.Maeve_Binchy
3.98,3853.0,0553805495,The Sugar Queen,2008,"fiction, magical-realism, womens-fiction, chick-lit, romance, fantasy, book-club, contemporary, adult, fantasy, magic, adult-fiction",dir20/2200877.The_Sugar_Queen.html,30147.0,https://www.goodreads.com/author/show/566874.Sarah_Addison_Allen
4.11,2940.0,1423121325,"Spell Bound (Hex Hall, #3)",2012,"young-adult, fantasy, fantasy, paranormal, fantasy, magic, paranormal, vampires, romance, paranormal, witches, paranormal, demons, fantasy, supernatural, shapeshifters, werewolves",dir20/11454587-spell-bound.html,32899.0,https://www.goodreads.com/author/show/2261547.Rachel_Hawkins
3.86,2495.0,0152063846,"Jessica's Guide to Dating on the Dark Side (Jessica, #1)",2000,"paranormal, vampires, young-adult, romance, fantasy, paranormal, fantasy, romance, paranormal-romance, fantasy, supernatural, young-adult, teen, fantasy, urban-fantasy, fiction",dir20/3389671-jessica-s-guide-to-dating-on-the-dark-side.html,26875.0,https://www.goodreads.com/author/show/1428675.Beth_Fantaskey
4.1,77.0,0194232158,The Ransom of Red Chief,1910,"classics, short-stories, humor, fiction, young-adult, childrens, literature, humor, comedy, humor, funny, adventure",dir20/963839.The_Ransom_of_Red_Chief.html,3128.0,https://www.goodreads.com/author/show/8993.O_Henry
4.21,1708.0,1599900572,"Dragon Slippers (Dragon Slippers, #1)",2007,"fantasy, fantasy, dragons, young-adult, fiction, childrens, adventure, romance, childrens, middle-grade, fantasy, magic, fantasy, fairy-tales",dir20/669570.Dragon_Slippers.html,15178.0,https://www.goodreads.com/author/show/359109.Jessica_Day_George
